,id,ob_date,location,location_desc,location_coords,location_coords_type,location_elevation,location_province,num_involved,num_injured,num_fatal,comment,group_activity,avalanche_obs,weather_obs,weather_comment,snowpack_obs,snowpack_comment,documents,alt_coord
124,72a8206e-fd73-4326-ac91-4457c1635a4c,2008-02-01,Koko Claims,Near Elkford,"[640951.0, 5553216.0]",UTM 11 NAD83,,BC,,,1,,Snowmobiling,"[{'observation_date': '2008-02-01', 'size': '3.0', 'type': 'Slab', 'trigger': 'Ma', 'aspect': '', 'elevation': None, 'slab_width': 120, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'RCMP Press Release', 'source': 'RCMP Elkford', 'url': '/public/legacy_doc/8b4e2e90-b7d4-467b-aaa5-19f3d57ffee1/080201_RCMP_PressRelease.pdf', 'date': ['2008-02-03']}, {'title': 'Avalanche Claims 23 Year Old Snowmobiler', 'source': 'National Post', 'url': '/public/legacy_doc/b1b274e0-681f-4363-84cf-dfa9c6a303f8/080202_NationalPostArticle.pdf', 'date': ['2008-02-02']}]","[None, None]"
125,cd8b1f18-e6d6-494e-b88d-09adb7a82b1b,2008-01-16,Canyon Creek,S of Golden and KHMR,"[492357.0, 5675819.0]",UTM 11 NAD83,,BC,,,1,,Backcountry Skiing,"[{'observation_date': '2008-01-16', 'size': '3.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'S', 'elevation': 2325, 'slab_width': 100, 'slab_thickness': 120}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'One Dead In BC Avalanche', 'source': 'Canada.com - Edmonton Journal', 'url': '/public/legacy_doc/b4e54f5d-2167-4a99-819f-c623cecb1f10/080117_EdmontonJournalArticle.pdf', 'date': ['2008-01-17']}]","[-132.152222, 53.501389]"
126,94a94f67-3097-4ae8-a1e3-0802554ffc1a,2008-01-07,Mount St. Piran,Mt St Piran above Lake Louise proper,"[552470.0, 569856.0]",UTM 11 NAD83,,AB,,,1,,Backcountry Skiing,"[{'observation_date': '2008-01-07', 'size': '3.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'SE', 'elevation': 2350, 'slab_width': 70, 'slab_thickness': 100}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Death Near Lake Louise Brings Avalanche Toll To 10', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/bf6bba5b-e6f8-4d92-b4f0-c653bbb010e6/080108_GlobeAndMailArticle.pdf', 'date': ['2008-01-08']}, {'title': 'CAC Press Release about 4 avalanche fatalities onb Jan. 6 and 7', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/baf7ad86-51fa-407c-9f56-fb06d5e22caa/080107_CAC_PressRelease.pdf', 'date': ['2008-01-07']}]","[-116.2527778, 51.4213889]"
127,b40248ea-c9e6-4f43-9a98-de356b35b60d,2008-01-06,Big White Ski Area,"Parachute Bowl, Big White ski area near Kelowna","[360644.0, 5511807.0]",UTM 11 NAD83,,BC,1.0,,1,,Lift Skiing Open,"[{'observation_date': '2008-01-06', 'size': '3.5', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'E', 'elevation': 2260, 'slab_width': 240, 'slab_thickness': 175}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Bodies found in three avalanches', 'source': 'Vancouver Sun', 'url': '/public/legacy_doc/41d4a99b-7034-4129-95c5-064cf2ddffd1/080108_VancouverSun_BodiesFoundInthreeAvalanches.pdf', 'date': ['2008-01-08']}, {'title': 'CAC Press Release about 4 avalanche fatalities onb Jan. 6 and 7', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/8b2833dd-74bb-4edb-b5e9-33144bf215cb/080107_CAC_PressRelease.pdf', 'date': ['2008-01-07']}, {'title': 'Deadly Avalanche Season Claims Three More', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/ebe254fb-ebb3-45a4-9fdf-4683ce862ea1/080108_GlobeAndMailArticle1.pdf', 'date': ['2008-01-08']}, {'title': 'Rescue Effort Begins After Avalanche At Resort', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/4c46bf18-e150-49cb-b3bd-e171dce679aa/080107_GlobeandMailArticle.pdf', 'date': ['2008-01-07']}]","[None, None]"
128,08504e35-5c4b-4ba5-911c-72c95b6fcd21,2008-01-06,near Granby Wilderness ,80 km north of Grand Forks in Monashees,"[392167.0, 5492613.0]",UTM 11 NAD83,,BC,,,1,,Snowmobiling,"[{'observation_date': '2008-01-06', 'size': 'Unknown', 'type': 'Unknown', 'trigger': 'Ma', 'aspect': '', 'elevation': 1980, 'slab_width': 150, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Bodies found in three avalanches', 'source': 'Vancouver Sun', 'url': '/public/legacy_doc/c3980679-bcb5-44a2-9d3a-019456fe2ede/080108_VancouverSun_BodiesFoundInthreeAvalanches.pdf', 'date': ['2008-01-08']}, {'title': 'CAC Press Release about 4 avalanche fatalities onb Jan. 6 and 7', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/4839f76a-949f-4269-9ffb-d136cf00ff6c/080107_CAC_PressRelease.pdf', 'date': ['2008-01-07']}]","[None, None]"
129,9488568f-caae-4135-a7e3-cd1b5a2ac6eb,2008-01-06,near Midway,Mount Arthurs; Christina Valley,"[384591.0, 5506755.0]",UTM 11 NAD83,,BC,1.0,,1,,Snowmobiling,"[{'observation_date': '2008-01-06', 'size': 'Unknown', 'type': '', 'trigger': 'U', 'aspect': '', 'elevation': None, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Bodies Found in three avalanches', 'source': 'Vancouver Sun', 'url': '/public/legacy_doc/0e6b4560-aadb-4838-a681-3f8c3f2a5789/080108_VancouverSun_BodiesFoundInthreeAvalanches.pdf', 'date': ['2008-01-08']}, {'title': 'CAC Press Release about 4 avalanche fatalities onb Jan. 6 and 7', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/6810635c-db4e-4469-86b8-4ef5a36cfa6e/080107_CAC_PressRelease.pdf', 'date': ['2008-01-07']}]","[None, None]"
130,0746592a-d78f-4d63-bdb2-2d5397a5525f,2008-01-01,Whistler Mountain Ski Area,"Permanent Closure - Hanging Roll, above West Bowl","[502513.0, 5545463.0]",UTM 10 NAD83,,BC,,,1,,Lift Skiing Closed,"[{'observation_date': '2008-01-01', 'size': '2.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'NW', 'elevation': 2040, 'slab_width': 25, 'slab_thickness': 25}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'RCMP Identify Victim of Fatal Avalanche at Whistler', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/c37927ea-0245-4e30-ba6a-1700a22c0115/080103_GlobeAndMailArticle2.pdf', 'date': ['2008-01-03']}, {'title': 'Death at BC Resort Prompt Immediate Changes at Whistler', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/f5c8d139-8ef4-436d-898a-5a8958a91f57/090102_GlobeAndMailArticle5.pdf', 'date': ['2009-01-02']}, {'title': 'Man Killed Another Hurt in Whistler Avalanche', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/56139cce-28f1-4fb5-94c7-5aef637f2826/080102_GlobeAndMailArticle4.pdf', 'date': ['2008-01-02']}, {'title': 'One Dead Another Injured in BC Avalanche', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/e94eb0d5-1676-459b-be28-bc29aeaf02ce/080102_GlobeAndMailArticle1.pdf', 'date': ['2008-01-02']}, {'title': 'Avalanche Fatalities Trigger Chrous of Concern', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/f22aa8c6-bcc4-4dae-815c-f0acf67d402a/080104_GlobeAndMailArticle3.pdf', 'date': ['2008-01-04']}]","[None, None]"
131,34616b5f-f54f-40e0-ab64-c779b1a64f8c,2007-12-24,Spanish Mountain,"near Eagle Creek; area called the Chute, Wells Gray/108 Mile House area","[680435.0, 5775970.0]",UTM 10 NAD83,,BC,2.0,1.0,2,"Two snowmobiles on a slope. One became stuck and the second person went to help dig them out. An avalanche released above them. A third person was caught in the avalanche.

Two deceased, one injured

(from BCCS)",Snowmobiling,"[{'observation_date': '2007-12-24 15:30', 'size': '2.5', 'type': 'Slab', 'trigger': 'Ma', 'aspect': 'S', 'elevation': 1800, 'slab_width': 100, 'slab_thickness': 100}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Man Killed in Avalanche Loved Extreme Sports', 'source': 'globeandmail.com', 'url': '/public/legacy_doc/73ed2290-aafc-479c-9e69-e5918105cc91/071229_GlobeAndMailArticle.pdf', 'date': ['2007-12-29']}]","[-121.404444, 52.556667]"
132,86826fa0-7d32-476f-beea-c3a9d2de7f08,2007-12-07,Tent Ridge,"NE Tent Ridge, Spray Lakes, Kananaskis Country","[614602.0, 5633048.0]",UTM 11 NAD83,,AB,,,2,,Backcountry Skiing,"[{'observation_date': '2007-12-07', 'size': '3.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'NE', 'elevation': 2450, 'slab_width': 250, 'slab_thickness': 100}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,[],"[None, None]"
133,28c44caa-7b7f-4bcb-888b-60be8f52a105,2007-11-12,Mount Sparrowhawk,Kananaskis Country,"[620800.0, 5642000.0]",UTM 11 NAD83,,AB,,,1,,Ice Climbing,"[{'observation_date': '2007-11-12', 'size': 'Unknown', 'type': '', 'trigger': 'U', 'aspect': 'N', 'elevation': 2500, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,[],"[-115.2658333, 50.9405556]"
134,b4ec2584-b55c-47b8-9445-677aceff479a,2007-04-02,Delta Peak,12km NE of Bell-II,"[462863.0, 6292621.0]",UTM 9V NAD83,,BC,2.0,0.0,2,The incident occurred mid-morning 230km north of Smithers in the Delta Peak area. A group of 5 guests and their guide were caught in the slide. Three of the group were injured and airlifted to nearby medical facilities,Mechanized Skiing,"[{'observation_date': '2007-04-02', 'size': '3.5', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'SW', 'elevation': 1825, 'slab_width': 650, 'slab_thickness': 100}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Avalanche ner Smithers, British Columbia', 'source': 'Last Frontier Heliskiing', 'url': '/public/legacy_doc/a6e89f4a-742c-44dd-bb79-3d7a2cf2b75f/070402_LFH_PressRelease.pdf', 'date': ['2007-04-02']}, {'title': 'Canadian Avalanche Centre Accident Information', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/7cc41180-cdda-4c2c-bc2e-6245bf8ea9f3/070411_CAC_PressRelease.pdf', 'date': ['2007-04-11']}, {'title': 'Canadian Avalanche Centre Accident Information', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/4acb6322-03d4-4a97-ad19-ad00917ce955/070404_CAC_PressRelease.pdf', 'date': ['2007-04-04']}]","[-123.792778, 50.715556]"
135,ae082986-08be-4265-b27e-f0843eeb6e8c,2007-03-10,Eastern Blue Mountain,"Eastern Blue Mountain, near River of Ponds, Northern Peninsula NFLD","[489737.0, 5583963.0]",UTM 21 NAD83,,NL,2.0,,1,"A 30 year old man from River of Ponds is dead after being buried by an avalanche. The man, along with several other individuals, was snowmobiling on Eastern Blue Mountain and while stopped, an avalanche buried seven people. Six of the group managed to escape, but one man was trapped. The group was able to pull him out and administered first aid. He was taken to Rufus Guinchard Health Centre where he was pronounced dead.",Snowmobiling,"[{'observation_date': '2007-03-10', 'size': 'Unknown', 'type': 'Slab', 'trigger': 'Sa', 'aspect': '', 'elevation': None, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",Needs more information,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Blue Mountains, Northern Peninsula, March 10 2007', 'source': 'NFLD Geological Survey', 'url': '/public/legacy_doc/415fff43-a7dd-439e-ae41-03795e9b4e7e/Mar10_2007.html'}]","[None, None]"
136,3367fa3a-790d-4397-918f-13712b0317b0,2007-03-09,Hall Mountain,Monashees,"[423109.0, 5618822.0]",UTM 10U NAD83,1640.0,BC,2.0,,2,"A group of seven snowmobilers were traveling through a cut block on the west side of Hall Mountain when one of them triggered a size 3 slab avalanche. A twenty year old male Washington resident and a thirty-seven year old male B.C resident were completely buried and did not survive the accident, despite rescue attempts. The two surviving group members were caught in the avalanche and partially buried.",Snowmobiling,"[{'observation_date': '2007-03-09 15:55', 'size': '3.0', 'type': 'Slab', 'trigger': 'Ma', 'aspect': 'W', 'elevation': 1640, 'slab_width': 5, 'slab_thickness': 85}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",Needs more information,"{'hs': 275, 'hn24': None, 'hst': None, 'hst_reset': ''}",SH down 85 cm,"[{'title': 'RCMP Press Release plus additional notes)', 'source': 'RCMP Revelstoke', 'url': '/public/legacy_doc/738c6abc-db5e-4d96-8053-8e3838cf41f9/070310_RCMP_PressReleasePlusNotes.pdf', 'date': ['2007-03-10']}, {'title': 'Avalanche Accident Information Report', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/7006bdaa-94b9-47e6-8507-b375b7565b21/070311_CAC_PressRelease.pdf', 'date': ['2007-03-11']}]","[-118.071945, 50.675278]"
137,742cb998-b6b4-4286-b883-b3e47d5a1b62,2007-01-10,Deep Canoe Creek,60km Northwest of New Hazelton in the Babine Range,"[550830.0, 6178203.0]",UTM 9 NAD83,,BC,1.0,0.0,1,"A male European skier lost his life when he was caught in a large avalanche on January 10th, 2007. No other skiers in his group were injured. The incident occurred approximately 60 km to the northwest of Hazelton, BritishColumbia.",Mechanized Skiing,"[{'observation_date': '2007-01-10', 'size': '3.5', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'E', 'elevation': 1700, 'slab_width': None, 'slab_thickness': 220}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",Needs more information,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Press release from Skeena Heliskiing', 'source': 'Skeena Heliskiing', 'url': '/public/legacy_doc/58ce248d-a14d-4e29-9a0e-d7bbd17c2d71/070111_SkeenHeliskiing_PressRelease.pdf', 'date': ['2007-01-11']}]","[-127.9625, 55.768056]"
138,8f105c2a-87d1-41f4-9fff-0e32496c3ca2,2006-11-05,Mount Inflexible,NE Bowl,"[627300.0, 5627800.0]",UTM 11 NAD83,,AB,1.0,0.0,1,Two early season ice-climbers with no safety gear were climbing in a narrow gully when an avalanche swept the 2nd climber into a gully. Victim was found 300cm below surface by Kananaskis Country Personell. The 1st climber was protected by a rock outcrop and survived.,Ice Climbing,"[{'observation_date': '2006-11-05 13:10', 'size': '2.0', 'type': 'Loose', 'trigger': 'Na', 'aspect': 'E', 'elevation': 2600, 'slab_width': None, 'slab_thickness': 50}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",rainfall saturating snowpack,"[{'title': 'Canadian Avalanche Centre Accident Information', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/f300b662-df1b-430b-8623-e52443e7481b/061109_CAC_PressRelease.pdf', 'date': ['2006-11-09']}]","[-115.2066667, 50.7819445]"
139,9439645e-5d94-4496-86e4-0ba6adea14b2,2006-04-21,Bella Coola ,"Nordschow Drainage, Alpine Glacier Bowl","[698874.0, 5792193.0]",UTM 9 NAD83,2650.0,BC,1.0,0.0,1, Professional snowboarder while filming for a movie,Mechanized Skiing,"[{'observation_date': '2006-04-21', 'size': '3.0', 'type': '', 'trigger': 'Sa', 'aspect': 'N', 'elevation': 2650, 'slab_width': 120, 'slab_thickness': 50}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Avalanche Accident Information Report', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/56990386-c5e7-4b5e-9725-d1c2165091cf/060424_CAC_PressRelease.pdf', 'date': ['2006-04-24']}]","[-126.75, 52.383333]"
140,7369892b-9410-4bef-81a5-8b8335205689,2006-04-20,Mount Deltaform,SE face of Mt Deltaform,"[552895.0, 5683563.0]",UTM 11 NAD83,,BC,0.0,1.0,1," 2 climbers descending from Deltaform Peak, triggered slide on west face, 1 killed, 1 serious injury, partial burial",Mountaineering,"[{'observation_date': '2006-04-20', 'size': '3.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'SE', 'elevation': 3260, 'slab_width': 20, 'slab_thickness': 1}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Avalanche Accident Information Report', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/4f67b3a2-ff85-4833-a9d9-f420634c0d06/060426_CAC_PressRelease.pdf', 'date': ['2006-04-26']}]","[-116.2455556, 51.3019444]"
141,8fe743ab-3058-4136-9c19-67c61a0fa28d,2006-03-05,Mt Fernie,Fairy Creek Drainage,"[635632.0, 5488262.0]",UTM 11U NAD83,,BC,1.0,0.0,1,2 sledders highmarking. Avalanche was triggered in weak area of snow between two rock outcrops.  1 Fatality.,Snowmobiling,"[{'observation_date': '2006-03-05', 'size': '2.0', 'type': '', 'trigger': 'Ma', 'aspect': 'E', 'elevation': 2000, 'slab_width': 50, 'slab_thickness': 50}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Avalanche Accident Information Report', 'source': 'Canadian Avalanche Centre', 'url': '/public/legacy_doc/c7ce0411-4e2e-447e-8688-b27745c7e3f9/060306_CAC_PressRelease.pdf', 'date': ['2006-03-06']}]","[-115.1225, 49.524723]"
